"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.0775025316434e-09,1.41546982925378,0.261,0.148,1.47768697189576e-05,"B_cell","BLOC1S2"
1.70453118286673e-09,0.558614517700728,0.622,0.517,2.33759406418343e-05,"B_cell","HMGN1"
4.5878498777796e-09,0.403811205960839,0.823,0.723,6.29177732238695e-05,"B_cell","RPSAP58"
5.96970650690309e-09,1.03839434106847,0.264,0.152,8.1868555035669e-05,"B_cell","RNASEH2B"
6.77301104090589e-09,1.10163912323699,0.258,0.146,9.28850734149833e-05,"B_cell","POU2F2"
1.4863159814027e-08,0.857435627913642,0.462,0.346,0.000203833373689566,"B_cell","CD69"
1.71468446108491e-08,1.02633516887058,0.252,0.148,0.000235151826993185,"B_cell","DRAM2"
3.26676503625833e-08,0.436717588942013,0.793,0.748,0.000448004157072468,"B_cell","TSC22D3"
3.88848730992208e-08,1.11225099628515,0.297,0.191,0.000533267149682715,"B_cell","TMEM243"
3.90101910774376e-08,0.486295615802674,0.661,0.602,0.00053498576043598,"B_cell","ATP6V1G1"
4.11282474743757e-08,0.473807751271548,0.703,0.632,0.000564032785863589,"B_cell","EIF4A2"
9.22344842724243e-08,1.05222340007712,0.568,0.459,0.00126490371731203,"B_cell","SELL"
7.18559549639508e-07,0.836692832403907,0.357,0.257,0.00985432566375621,"B_cell","SP100"
9.86462740160121e-07,0.805254095379541,0.321,0.231,0.0135283500185559,"B_cell","ZFP36L1"
1.21693074484064e-06,1.12943968775133,0.294,0.207,0.0166889882347445,"B_cell","PAPOLA"
1.38596489573928e-06,0.653083638908385,0.604,0.54,0.0190071225801685,"B_cell","CD53"
1.84972578387566e-06,0.312027602269918,0.91,0.877,0.0253671394000707,"B_cell","BTG1"
2.7742870332137e-06,1.12802998096561,0.273,0.186,0.0380465723734926,"B_cell","EZR"
3.89630925812234e-06,0.905745257825649,0.288,0.201,0.0534339851658898,"B_cell","HERPUD1"
5.22661949364789e-06,0.485419985729745,0.667,0.626,0.0716778597358871,"B_cell","CCNI"
9.67284585429162e-06,0.668575198648613,0.592,0.557,0.132653408045755,"B_cell","UCP2"
1.19457359346598e-05,1.08042254015957,0.258,0.181,0.163823822607924,"B_cell","DCK"
1.44439636897697e-05,0.781264010904752,0.369,0.285,0.198084518041502,"B_cell","PTPN6"
1.83172795471531e-05,0.492995016853067,0.598,0.558,0.251203171709658,"B_cell","ERP29"
2.4612108172839e-05,0.721020178956809,0.526,0.476,0.337530451482314,"B_cell","ANAPC16"
2.74140220797303e-05,0.695624059909172,0.324,0.239,0.375955898801422,"B_cell","RHOH"
2.99567978050419e-05,0.718909361359678,0.351,0.274,0.410827525098345,"B_cell","SP110"
4.68307957144365e-05,0.393212555716596,0.724,0.705,0.642237532427782,"B_cell","CIRBP"
4.70897412265803e-05,0.781720955207812,0.36,0.294,0.645788711181322,"B_cell","FAM65B"
5.0224104655161e-05,1.48335777658558,0.306,0.233,0.688773371240878,"B_cell","RASGRP2"
5.03521540085039e-05,0.950095958995821,0.291,0.216,0.690529440072623,"B_cell","TAF7"
6.51147778238936e-05,0.864065761140106,0.378,0.31,0.892984063076877,"B_cell","STK17A"
6.96389981937884e-05,0.41913744344394,0.766,0.758,0.955029221229614,"B_cell","TXNIP"
8.87035420120696e-05,0.369702562960871,0.691,0.685,1,"B_cell","NBEAL1"
0.000147018426384982,0.37400181372267,0.649,0.635,1,"B_cell","HNRNPA2B1"
0.000295990519648459,0.706310637885224,0.279,0.212,1,"B_cell","TCEA1"
0.000444250193239126,0.569431876500464,0.33,0.262,1,"B_cell","LSM7"
0.000502754102657654,0.293087806108153,0.841,0.86,1,"B_cell","RPL23"
0.000654000230473795,0.599760867385191,0.357,0.304,1,"B_cell","EIF4G2"
0.000747485938031422,0.821676661223455,0.276,0.219,1,"B_cell","TSTD1"
0.000780192948532592,0.287856258391509,0.24,0.361,1,"B_cell","UBE2L6"
0.00166436807442261,0.89467974341412,0.258,0.205,1,"B_cell","LSM10"
0.0016841765242932,0.724442700521138,0.483,0.451,1,"B_cell","UQCRH"
0.00223241353656634,0.601845759543306,0.637,0.633,1,"B_cell","HMGB1"
0.00229020978183181,0.43459337399987,0.517,0.495,1,"B_cell","HNRNPK"
0.00243141465373009,0.543066575062217,0.595,0.607,1,"B_cell","HNRNPDL"
0.00379033712791799,0.458959435559081,0.363,0.322,1,"B_cell","EVI2B"
0.00405561219669659,0.696947489490076,0.327,0.293,1,"B_cell","SEP15"
0.00917818695473716,0.591078477330299,0.33,0.302,1,"B_cell","SPCS2"
0,4.19019841348432,0.968,0.17,0,"Monocyte","LST1"
0,3.56149326302536,0.963,0.174,0,"Monocyte","FCER1G"
0,4.18411947185575,0.974,0.191,0,"Monocyte","AIF1"
0,3.86576489435548,0.995,0.215,0,"Monocyte","TYROBP"
0,4.41383616325574,0.893,0.114,0,"Monocyte","FCN1"
0,4.41162610802286,0.995,0.216,0,"Monocyte","CST3"
0,4.51668036481722,0.953,0.176,0,"Monocyte","S100A9"
0,3.84076615523684,0.94,0.168,0,"Monocyte","TYMP"
0,4.77048951997768,0.806,0.054,0,"Monocyte","CFD"
0,4.40492649987,0.827,0.109,0,"Monocyte","S100A8"
0,4.30301211938927,0.763,0.057,0,"Monocyte","CD68"
0,4.60769059323172,0.747,0.051,0,"Monocyte","LGALS2"
0,4.06240674634317,0.776,0.085,0,"Monocyte","SERPINA1"
0,3.21248722796876,0.989,0.321,0,"Monocyte","LGALS1"
0,4.31674675974372,0.703,0.057,0,"Monocyte","CFP"
0,4.35796228799948,0.72,0.075,0,"Monocyte","IFITM3"
0,4.02173669816207,0.703,0.064,0,"Monocyte","SPI1"
0,3.14085349839996,0.783,0.15,0,"Monocyte","AP1S2"
0,3.63562197276744,0.721,0.096,0,"Monocyte","GRN"
0,2.94284540370097,0.891,0.274,0,"Monocyte","NPC2"
0,3.55276226876386,0.716,0.103,0,"Monocyte","LGALS3"
0,2.56461461061774,0.838,0.229,0,"Monocyte","PYCARD"
0,4.89518331438274,0.629,0.024,0,"Monocyte","IFI30"
0,2.53014802013892,0.804,0.213,0,"Monocyte","TKT"
0,2.69939611222829,0.969,0.391,0,"Monocyte","S100A11"
0,2.20734943841575,0.861,0.289,0,"Monocyte","GPX1"
0,3.52878026766132,0.643,0.071,0,"Monocyte","BRI3"
0,2.9964611662693,0.671,0.1,0,"Monocyte","FCGRT"
0,2.77520206785294,0.945,0.377,0,"Monocyte","PSAP"
0,3.10389616003135,0.955,0.391,0,"Monocyte","CTSS"
0,2.7533455140887,0.885,0.33,0,"Monocyte","GSTP1"
0,2.0714819434851,0.862,0.311,0,"Monocyte","RAC1"
0,1.57634252774116,0.878,0.332,0,"Monocyte","HLA-DRB1"
0,3.04550905619612,0.642,0.097,0,"Monocyte","CEBPD"
0,4.0425838584558,0.593,0.049,0,"Monocyte","NCF2"
0,2.27228844293727,0.896,0.366,0,"Monocyte","GABARAP"
0,4.63150934323124,0.561,0.036,0,"Monocyte","MS4A6A"
0,2.7220771708733,0.726,0.201,0,"Monocyte","CEBPB"
0,4.72675839362242,0.546,0.025,0,"Monocyte","CDA"
0,1.15159265081387,0.959,0.438,0,"Monocyte","HLA-DRA"
0,1.62013235506318,0.744,0.232,0,"Monocyte","HLA-DRB5"
0,2.54066096307341,0.721,0.209,0,"Monocyte","TIMP1"
0,4.41822669312679,0.997,0.485,0,"Monocyte","LYZ"
0,4.52573186074303,0.53,0.026,0,"Monocyte","CD14"
0,2.81448330152057,0.976,0.474,0,"Monocyte","SAT1"
0,2.04322371386776,0.822,0.32,0,"Monocyte","ANXA2"
0,1.92855303579479,0.771,0.272,0,"Monocyte","C1orf162"
0,1.70669282181571,0.752,0.254,0,"Monocyte","TALDO1"
0,2.25253158242066,0.734,0.237,0,"Monocyte","AP2S1"
0,1.94693639394048,0.859,0.362,0,"Monocyte","TSPO"
0,2.54150534849776,0.593,0.101,0,"Monocyte","FGR"
0,1.85848594771592,0.778,0.289,0,"Monocyte","IFI6"
0,3.39137337413945,0.553,0.066,0,"Monocyte","RNF130"
0,2.37931417821422,0.65,0.164,0,"Monocyte","RGS2"
0,3.95628392181434,0.532,0.049,0,"Monocyte","TNFSF13B"
0,2.95749041078209,0.558,0.092,0,"Monocyte","CTSB"
0,2.19029518220582,0.694,0.229,0,"Monocyte","ATP6V0B"
0,4.23894491012905,0.493,0.029,0,"Monocyte","SLC7A7"
0,3.75608088123931,0.504,0.042,0,"Monocyte","HCK"
0,2.70320008917331,0.596,0.137,0,"Monocyte","STXBP2"
0,2.71095085584315,0.981,0.523,0,"Monocyte","COTL1"
0,1.56256040270793,0.835,0.389,0,"Monocyte","HLA-DPA1"
0,1.8260633379671,0.806,0.368,0,"Monocyte","PRELID1"
0,3.55934407239249,0.48,0.042,0,"Monocyte","NUP214"
0,2.67509975919912,0.541,0.104,0,"Monocyte","BID"
0,4.66604833954142,0.452,0.018,0,"Monocyte","LILRA5"
0,3.14597019894817,0.493,0.061,0,"Monocyte","BLVRB"
0,4.32494029284904,0.451,0.026,0,"Monocyte","APOBEC3A"
0,2.75182213303421,0.502,0.078,0,"Monocyte","CTSH"
0,5.26613884426465,0.426,0.012,0,"Monocyte","IGSF6"
0,2.0466457832602,0.546,0.133,0,"Monocyte","FAM26F"
0,3.72718084814497,0.442,0.03,0,"Monocyte","MNDA"
0,1.77251920070217,0.614,0.202,0,"Monocyte","PGLS"
0,1.41371476264054,0.914,0.503,0,"Monocyte","SRGN"
0,1.66157933890958,0.781,0.37,0,"Monocyte","FKBP1A"
0,1.95300861775611,0.621,0.212,0,"Monocyte","ANXA5"
0,4.5281202525013,0.429,0.02,0,"Monocyte","CPVL"
0,4.96744542718112,0.429,0.02,0,"Monocyte","RP11-290F20.3"
0,1.63334711790857,0.703,0.295,0,"Monocyte","RHOG"
0,4.23134018590241,0.429,0.023,0,"Monocyte","PILRA"
0,1.13651779407763,0.828,0.424,0,"Monocyte","HLA-DPB1"
0,2.94510202575825,0.493,0.092,0,"Monocyte","BLVRA"
0,1.77745625481632,0.59,0.194,0,"Monocyte","CARD16"
0,2.25098649561518,0.549,0.154,0,"Monocyte","ASAH1"
0,1.55346227862759,0.75,0.356,0,"Monocyte","ISG15"
0,2.18354357058917,0.582,0.188,0,"Monocyte","LINC00936"
0,1.55857777111139,0.674,0.281,0,"Monocyte","C10orf54"
0,1.73834440682575,0.938,0.549,0,"Monocyte","NEAT1"
0,1.84975308429469,0.574,0.189,0,"Monocyte","CNPY3"
0,3.69817577049373,0.42,0.037,0,"Monocyte","FGL2"
0,1.50806696116378,0.6,0.221,0,"Monocyte","C20orf24"
0,2.00571847431649,0.522,0.144,0,"Monocyte","CAPG"
0,1.22007360113432,0.553,0.178,0,"Monocyte","HLA-DMA"
0,3.35334246765505,0.421,0.046,0,"Monocyte","STX11"
0,3.72074448823328,0.407,0.033,0,"Monocyte","KLF4"
0,4.46206194980763,0.397,0.024,0,"Monocyte","ALDH2"
0,4.23768720138618,0.402,0.031,0,"Monocyte","MS4A7"
0,3.75527777488287,0.405,0.034,0,"Monocyte","PLAUR"
0,4.11252023989373,0.387,0.018,0,"Monocyte","C19orf38"
0,2.1060503759482,0.58,0.212,0,"Monocyte","H2AFY"
0,1.98057830851523,0.472,0.106,0,"Monocyte","LY86"
0,4.07913805756787,0.395,0.031,0,"Monocyte","CSF3R"
0,2.07176379498124,0.536,0.173,0,"Monocyte","ARRB2"
0,4.45513185504127,0.381,0.018,0,"Monocyte","LRRC25"
0,3.32297501817231,0.387,0.024,0,"Monocyte","FPR1"
0,1.63598352960023,0.648,0.286,0,"Monocyte","CSTB"
0,1.16340724169297,0.794,0.437,0,"Monocyte","LAMTOR4"
0,3.49211015385802,0.395,0.038,0,"Monocyte","ODF3B"
0,4.07318852204647,0.381,0.024,0,"Monocyte","TGFBI"
0,4.85237845412055,0.371,0.015,0,"Monocyte","MAFB"
0,1.13863337987917,0.655,0.303,0,"Monocyte","H3F3A"
0,1.43085539153583,0.645,0.294,0,"Monocyte","GLRX"
0,1.08645739105799,0.642,0.291,0,"Monocyte","ATP6V1F"
0,1.17995465026764,0.776,0.427,0,"Monocyte","TPI1"
0,1.54724226417839,0.53,0.182,0,"Monocyte","AMICA1"
0,3.99980224844882,0.37,0.025,0,"Monocyte","SMCO4"
0,2.11842170990051,0.438,0.095,0,"Monocyte","LGALS9"
0,1.7255730892188,0.533,0.192,0,"Monocyte","CASP1"
0,1.45757054914104,0.626,0.286,0,"Monocyte","SERPINB1"
0,1.74693975983335,0.501,0.163,0,"Monocyte","CTSD"
0,1.23840389364161,0.746,0.409,0,"Monocyte","TCEB2"
0,1.37943421371715,0.549,0.214,0,"Monocyte","GSTO1"
0,1.51552417766095,0.572,0.239,0,"Monocyte","MT2A"
0,2.50619301002943,0.412,0.08,0,"Monocyte","IFNGR2"
0,2.41131768762913,0.405,0.076,0,"Monocyte","AGTRAP"
0,1.31200508074422,0.527,0.198,0,"Monocyte","VASP"
0,2.22325387132819,0.418,0.09,0,"Monocyte","APLP2"
0,4.31268060696854,0.348,0.023,0,"Monocyte","C5AR1"
0,3.96277407922169,0.347,0.025,0,"Monocyte","LILRB2"
0,3.31622274054551,0.355,0.034,0,"Monocyte","MPEG1"
0,1.33867283476725,0.533,0.214,0,"Monocyte","SUPT4H1"
0,1.28583056931641,0.7,0.382,0,"Monocyte","NFKBIA"
0,2.89674876885534,0.379,0.062,0,"Monocyte","WARS"
0,3.14643988406655,0.358,0.042,0,"Monocyte","TBXAS1"
0,3.25188645930627,0.355,0.039,0,"Monocyte","CTSZ"
0,1.39061161705376,0.549,0.234,0,"Monocyte","RNH1"
0,1.77728653483932,0.457,0.143,0,"Monocyte","TNFSF10"
0,1.35028337167295,0.532,0.219,0,"Monocyte","CLTA"
0,0.855782795665495,0.71,0.398,0,"Monocyte","ITGB2"
0,1.61296978028846,0.468,0.157,0,"Monocyte","GNAI2"
0,2.04905171449661,0.441,0.13,0,"Monocyte","SOD2"
0,0.849993831243226,0.791,0.481,0,"Monocyte","SERP1"
0,2.30904527178395,0.397,0.087,0,"Monocyte","C4orf48"
0,3.55455793630063,0.34,0.031,0,"Monocyte","CPPED1"
0,1.75575748320985,0.429,0.122,0,"Monocyte","EFHD2"
0,1.02292254866749,0.545,0.241,0,"Monocyte","BLOC1S1"
0,0.988584389744562,0.682,0.378,0,"Monocyte","BST2"
0,1.22460532765357,0.742,0.438,0,"Monocyte","SLC25A5"
0,2.16662944711509,0.394,0.093,0,"Monocyte","OAZ2"
0,1.04490413219424,0.618,0.317,0,"Monocyte","COX8A"
0,0.811613166585616,0.575,0.274,0,"Monocyte","LAMTOR1"
0,1.49582371203558,0.442,0.143,0,"Monocyte","ATG3"
0,1.01351128421286,0.574,0.275,0,"Monocyte","CD63"
0,2.64302489203643,0.352,0.054,0,"Monocyte","EIF4EBP1"
0,1.34666832055566,0.869,0.572,0,"Monocyte","S100A10"
0,2.06121725845318,0.389,0.093,0,"Monocyte","HSBP1"
0,4.14643029011164,0.311,0.016,0,"Monocyte","FCGR2A"
0,5.24953255412741,0.306,0.011,0,"Monocyte","ASGR1"
0,2.65239958948097,0.355,0.061,0,"Monocyte","RHOB"
0,3.73700285011569,0.311,0.017,0,"Monocyte","RAB32"
0,3.92853003629304,0.314,0.02,0,"Monocyte","SLC31A2"
0,2.2037007084776,0.379,0.087,0,"Monocyte","NINJ1"
0,4.00378951880287,0.31,0.02,0,"Monocyte","PLBD1"
0,2.85553147710992,0.329,0.04,0,"Monocyte","CYBB"
0,2.43895524159098,0.355,0.066,0,"Monocyte","SCO2"
0,1.84186163154598,0.394,0.106,0,"Monocyte","ATP6V0D1"
0,0.810626949646967,0.773,0.486,0,"Monocyte","BRK1"
0,3.7089419470687,0.31,0.023,0,"Monocyte","SLC11A1"
0,0.723126977677572,0.864,0.578,0,"Monocyte","CLIC1"
0,1.31225643747642,0.514,0.229,0,"Monocyte","NOP10"
0,1.37891459508209,0.408,0.126,0,"Monocyte","DYNLT1"
0,0.97882640925258,0.596,0.317,0,"Monocyte","PSMB3"
0,0.960436435685435,0.708,0.43,0,"Monocyte","HIGD2A"
0,0.907959392973109,0.559,0.282,0,"Monocyte","WDR83OS"
0,1.23558060853143,0.506,0.229,0,"Monocyte","GNG5"
0,0.902914275142914,0.788,0.511,0,"Monocyte","COX6B1"
0,1.03254011202952,0.7,0.423,0,"Monocyte","FOSB"
0,2.28096589778518,0.994,0.718,0,"Monocyte","S100A6"
0,1.88925901042511,0.365,0.093,0,"Monocyte","LYN"
0,0.858118988409063,0.775,0.504,0,"Monocyte","RHOA"
0,2.24037081644005,0.35,0.08,0,"Monocyte","TNFRSF1B"
0,3.08070545805203,0.303,0.034,0,"Monocyte","VCAN"
0,1.01132315646403,0.494,0.225,0,"Monocyte","UQCRFS1"
0,1.80455070566726,0.386,0.118,0,"Monocyte","NAAA"
0,4.63267381777313,0.279,0.011,0,"Monocyte","CD33"
0,0.95553013313545,0.551,0.284,0,"Monocyte","UBE2L6"
0,1.12193309374273,0.535,0.268,0,"Monocyte","SEC11A"
0,0.761989264545821,0.713,0.446,0,"Monocyte","VAMP8"
0,1.17495273481218,0.428,0.162,0,"Monocyte","LAMTOR2"
0,1.24348476503818,0.399,0.133,0,"Monocyte","OAS1"
0,2.78833823855527,0.311,0.046,0,"Monocyte","MSRB1"
0,1.22364047676371,0.496,0.231,0,"Monocyte","NDUFS7"
0,2.36667470221628,0.332,0.069,0,"Monocyte","GCA"
0,0.752579259668546,0.647,0.385,0,"Monocyte","C11orf31"
0,1.77418964904852,0.378,0.116,0,"Monocyte","ABI3"
0,0.85895972798414,0.614,0.352,0,"Monocyte","NDUFA11"
0,0.953748640214106,0.744,0.483,0,"Monocyte","GPX4"
0,1.50138775365806,0.441,0.183,0,"Monocyte","SAMHD1"
0,1.32445580182122,0.945,0.688,0,"Monocyte","ARPC1B"
0,1.13737765124302,0.865,0.608,0,"Monocyte","LY6E"
0,2.40074484004248,0.326,0.069,0,"Monocyte","C20orf27"
0,1.86989657473585,0.357,0.1,0,"Monocyte","POU2F2"
0,0.537845749631065,0.663,0.407,0,"Monocyte","SNX3"
0,2.03121666601635,0.319,0.065,0,"Monocyte","LYST"
0,4.0471426626032,0.266,0.012,0,"Monocyte","CSF1R"
0,1.1828863188317,0.438,0.185,0,"Monocyte","SDCBP"
0,2.87895562501916,0.287,0.034,0,"Monocyte","DUSP6"
0,1.24601057628407,0.417,0.166,0,"Monocyte","GLIPR2"
0,1.22443844983801,0.4,0.149,0,"Monocyte","GLIPR1"
0,1.0495623324739,0.877,0.626,0,"Monocyte","EIF4A1"
0,0.950558768149821,0.695,0.445,0,"Monocyte","COX5B"
0,1.28757549053228,0.436,0.187,0,"Monocyte","HN1"
0,1.14013561997764,0.451,0.205,0,"Monocyte","REEP5"
0,0.963216755661432,0.455,0.209,0,"Monocyte","GNB2"
0,0.828471646422156,0.459,0.213,0,"Monocyte","RGS19"
0,2.42053684679463,0.306,0.06,0,"Monocyte","PGD"
0,2.31513497565082,0.305,0.059,0,"Monocyte","THEMIS2"
0,4.08827641693488,0.263,0.017,0,"Monocyte","BST1"
0,0.721807193382849,0.614,0.368,0,"Monocyte","PKM"
0,1.43072991145225,0.378,0.134,0,"Monocyte","POLE4"
0,1.93726147840379,0.998,0.756,0,"Monocyte","S100A4"
0,0.987041673466426,0.475,0.234,0,"Monocyte","MRPL23"
0,0.870461724807814,0.627,0.387,0,"Monocyte","SH3BGRL"
0,4.29535735582428,0.253,0.013,0,"Monocyte","CLEC7A"
0,0.580228343681726,0.728,0.488,0,"Monocyte","ATP5D"
0,4.47908359134049,0.253,0.013,0,"Monocyte","HMOX1"
0,0.973688265197664,0.481,0.242,0,"Monocyte","ARF5"
0,4.62417639793193,0.25,0.012,0,"Monocyte","RBP7"
0,0.971868210250421,0.423,0.186,0,"Monocyte","DOK2"
0,0.82000123542479,0.643,0.406,0,"Monocyte","NDUFA13"
0,1.80148593377173,0.311,0.074,0,"Monocyte","CAPNS1"
0,0.729877985760135,0.535,0.299,0,"Monocyte","PRDX5"
0,1.45609725719505,0.363,0.129,0,"Monocyte","UQCRC1"
0,1.91056739330252,0.298,0.064,0,"Monocyte","MAPKAPK3"
0,1.98815060811747,0.316,0.082,0,"Monocyte","SCPEP1"
0,2.04663901562152,0.319,0.086,0,"Monocyte","CCL3"
0,1.83489740672371,0.295,0.062,0,"Monocyte","LYL1"
0,0.904899986328668,0.47,0.238,0,"Monocyte","RBX1"
0,1.97580089670921,0.3,0.071,0,"Monocyte","NAGK"
0,3.63880675518147,0.254,0.026,0,"Monocyte","IL1B"
0,2.54783483761676,0.276,0.049,0,"Monocyte","GRINA"
0,0.965702505291945,0.449,0.222,0,"Monocyte","ZNHIT1"
0,0.785295185442995,0.532,0.306,0,"Monocyte","POLR2L"
0,0.81903549391818,0.468,0.242,0,"Monocyte","PTPN6"
0,1.31525896410889,0.323,0.098,0,"Monocyte","ZYX"
0,1.90637357407022,0.29,0.065,0,"Monocyte","ATOX1"
0,1.06233381599427,0.489,0.264,0,"Monocyte","CASP4"
0,1.00776471160568,0.88,0.655,0,"Monocyte","ALDOA"
0,2.16319822552078,0.297,0.073,0,"Monocyte","NAPRT1"
0,0.667424744452553,0.734,0.511,0,"Monocyte","PSMA7"
0,1.72701946169746,0.326,0.104,0,"Monocyte","EIF4E2"
0,0.808326965286466,0.525,0.303,0,"Monocyte","COX5A"
0,0.957571394837082,0.446,0.224,0,"Monocyte","TMEM219"
0,0.99360543744579,0.4,0.179,0,"Monocyte","NDUFS6"
0,1.11130487355386,0.395,0.174,0,"Monocyte","CD97"
0,1.63649341640943,0.326,0.105,0,"Monocyte","COMT"
0,0.861300960231333,0.46,0.24,0,"Monocyte","PPP4C"
0,1.6338222676304,0.357,0.137,0,"Monocyte","RHOC"
0,1.00105955678117,0.386,0.167,0,"Monocyte","RNF181"
0,0.674018734074197,0.577,0.358,0,"Monocyte","MCL1"
0,0.513471669556278,0.507,0.289,0,"Monocyte","DYNLL1"
0,0.768587675408639,0.348,0.13,0,"Monocyte","HLA-DMB"
0,0.724049210705863,0.491,0.274,0,"Monocyte","ATP5J2"
0,0.498464778743886,0.553,0.337,0,"Monocyte","ID2"
0,0.666885742958543,0.712,0.496,0,"Monocyte","LSP1"
0,1.39541394052738,0.348,0.132,0,"Monocyte","EPSTI1"
0,1.13178029310968,0.335,0.121,0,"Monocyte","SAT2"
0,0.794952032906838,0.449,0.236,0,"Monocyte","MSN"
0,0.730331207667735,0.52,0.308,0,"Monocyte","LRRFIP1"
0,1.21193527621948,0.339,0.127,0,"Monocyte","SPG21"
0,0.7476799437925,0.462,0.25,0,"Monocyte","GNAS"
0,1.40719514125117,0.353,0.142,0,"Monocyte","RILPL2"
0,2.02180585231976,0.348,0.137,0,"Monocyte","FCGR3A"
0,1.20993792739283,0.386,0.176,0,"Monocyte","VAMP5"
0,0.87681072963163,0.702,0.492,0,"Monocyte","CALM2"
0,1.20439687850351,0.337,0.128,0,"Monocyte","CHMP4B"
0,1.52432250006849,0.353,0.144,0,"Monocyte","PPT1"
0,0.577180762277853,0.687,0.479,0,"Monocyte","ARPC5"
0,1.19661304146086,0.353,0.145,0,"Monocyte","SERPINB6"
0,0.798306853901095,0.395,0.189,0,"Monocyte","MYO1F"
0,0.746021648266545,0.864,0.658,0,"Monocyte","ZFP36"
0,1.17362975012723,0.366,0.161,0,"Monocyte","TIMM13"
0,0.7577621625449,0.408,0.203,0,"Monocyte","RNF7"
0,1.80314944892088,0.264,0.06,0,"Monocyte","CECR1"
0,0.643930479815754,0.655,0.452,0,"Monocyte","RNASET2"
0,2.09728043303155,0.266,0.063,0,"Monocyte","MIR24-2"
0,1.41269519157587,0.31,0.108,0,"Monocyte","LAP3"
0,1.80151572401643,0.276,0.075,0,"Monocyte","GLUL"
0,1.15114528002934,0.334,0.135,0,"Monocyte","IFI35"
0,1.21526942190572,0.352,0.154,0,"Monocyte","TGFB1"
0,0.651155092082099,0.72,0.522,0,"Monocyte","UQCR11.1"
0,1.23407614356529,0.326,0.129,0,"Monocyte","ZFAND5"
0,0.764286707898987,0.363,0.167,0,"Monocyte","FLNA"
0,1.53784308496654,0.29,0.095,0,"Monocyte","PLSCR1"
0,0.760516338185099,0.882,0.689,0,"Monocyte","EMP3"
0,0.972680685857186,0.34,0.147,0,"Monocyte","COX17"
0,0.64871873730283,0.395,0.202,0,"Monocyte","ANAPC11"
0,1.26161914213755,0.3,0.108,0,"Monocyte","PARVG"
0,0.847424171397066,0.331,0.14,0,"Monocyte","GRB2"
0,1.91111555050438,0.3,0.109,0,"Monocyte","JUND"
0,1.37685034561568,0.313,0.123,0,"Monocyte","BNIP3L"
0,1.24066833887194,0.361,0.172,0,"Monocyte","SDHB"
0,0.966849214310468,0.313,0.124,0,"Monocyte","SMS"
0,0.746963087771643,0.413,0.224,0,"Monocyte","CTSC"
0,1.43982867680681,0.99,0.804,0,"Monocyte","CYBA"
0,1.54318742751201,0.261,0.077,0,"Monocyte","CBR1"
0,1.42756600742358,0.276,0.093,0,"Monocyte","VMP1"
0,1.27034076653272,0.271,0.09,0,"Monocyte","MYD88"
0,1.31119831620726,0.329,0.148,0,"Monocyte","MYADM"
0,1.08802549600365,0.318,0.137,0,"Monocyte","NDUFB1"
0,1.13173056185875,0.94,0.759,0,"Monocyte","VIM"
0,1.25372120120216,0.956,0.775,0,"Monocyte","ARPC3"
0,1.6671298253955,0.254,0.074,0,"Monocyte","NANS"
0,1.35355811002908,0.259,0.079,0,"Monocyte","COMMD9"
0,0.710540738494044,0.347,0.169,0,"Monocyte","CAPZA2"
0,1.14770847802727,0.258,0.081,0,"Monocyte","TREX1"
0,1.22556072700899,0.308,0.131,0,"Monocyte","FIBP"
0,1.8648325091253,0.253,0.076,0,"Monocyte","CD4"
0,0.659686955663093,0.689,0.513,0,"Monocyte","PSME2"
0,0.51046609136689,0.835,0.659,0,"Monocyte","GMFG"
0,1.28801171373086,0.269,0.095,0,"Monocyte","SYNGR2"
0,0.453932261023069,0.885,0.712,0,"Monocyte","ATP5E"
0,1.22530900171994,0.259,0.086,0,"Monocyte","AOAH"
0,1.12165008804828,0.332,0.159,0,"Monocyte","IDH3G"
0,0.92588051193097,0.323,0.151,0,"Monocyte","CLTB"
0,1.07048424584183,0.259,0.087,0,"Monocyte","CD300A"
0,0.924319380549984,0.295,0.124,0,"Monocyte","PHPT1"
0,0.700594140644061,0.326,0.156,0,"Monocyte","WASF2"
0,0.991076877665174,0.292,0.122,0,"Monocyte","TMEM179B"
0,1.21438599053662,0.28,0.112,0,"Monocyte","RAB10"
0,1.06382870526899,0.31,0.142,0,"Monocyte","SSR3"
0,1.07739572303605,0.319,0.152,0,"Monocyte","SNF8"
0,0.863584503069234,0.308,0.142,0,"Monocyte","PSMB4"
0,1.47869557834979,0.254,0.088,0,"Monocyte","RTN3"
0,0.718015609415247,0.292,0.126,0,"Monocyte","IRF7"
0,1.18912153612122,0.292,0.127,0,"Monocyte","NCF1"
0,1.35191444357085,0.272,0.108,0,"Monocyte","STX10"
0,0.857402054786396,0.948,0.785,0,"Monocyte","ATP5G2"
0,0.974569613083879,0.982,0.821,0,"Monocyte","SH3BGRL3"
0,0.780188767578847,0.925,0.764,0,"Monocyte","ARPC2"
0,0.878437477108561,0.263,0.105,0,"Monocyte","PTPN18"
0,1.02404008728843,0.285,0.127,0,"Monocyte","LTA4H"
